condition	seed	task_index	task	export_path	source	generated_with_parent	missing_parent_rows	selected_top_n	valid_selected
high-only	3	11	Fexofenadine_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/high-only/seed_3/task_11_Fexofenadine_MPO/compare_GuacaMol_20260825_095833/runs/spectralmol/seed_3/case_GuacaMol_20260825_095834/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_58_37/2026_08_25_evolution_ga_Fexofenadine_MPO/generator_top_molecules_lineage.csv	top-lineage	93	3	93	93
high-only	3	12	Ranolazine_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/high-only/seed_3/task_12_Ranolazine_MPO/compare_GuacaMol_20260825_095836/runs/spectralmol/seed_3/case_GuacaMol_20260825_095837/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_58_39/2026_08_25_evolution_ga_Ranolazine_MPO/generator_top_molecules_lineage.csv	top-lineage	12	0	12	12
high-only	3	13	Perindopril_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/high-only/seed_3/task_13_Perindopril_MPO/compare_GuacaMol_20260825_095842/runs/spectralmol/seed_3/case_GuacaMol_20260825_095843/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_58_47/2026_08_25_evolution_ga_Perindopril_MPO/generator_top_molecules_lineage.csv	top-lineage	23	0	23	23
high-only	3	14	Amlodipine_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/high-only/seed_3/task_14_Amlodipine_MPO/compare_GuacaMol_20260825_095845/runs/spectralmol/seed_3/case_GuacaMol_20260825_095845/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_58_48/2026_08_25_evolution_ga_Amlodipine_MPO/generator_top_molecules_lineage.csv	top-lineage	16	2	16	16
high-only	3	15	Sitagliptin_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/high-only/seed_3/task_15_Sitagliptin_MPO/compare_GuacaMol_20260825_095847/runs/spectralmol/seed_3/case_GuacaMol_20260825_095848/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_58_50/2026_08_25_evolution_ga_Sitagliptin_MPO/generator_top_molecules_lineage.csv	top-lineage	115	12	100	100
high-only	3	16	Zaleplon_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/high-only/seed_3/task_16_Zaleplon_MPO/compare_GuacaMol_20260825_095853/runs/spectralmol/seed_3/case_GuacaMol_20260825_095853/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_58_56/2026_08_25_evolution_ga_Zaleplon_MPO/generator_top_molecules_lineage.csv	top-lineage	151	0	100	100
high-only	3	17	Valsartan_smarts	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/high-only/seed_3/task_17_Valsartan_smarts/compare_GuacaMol_20260825_095857/runs/spectralmol/seed_3/case_GuacaMol_20260825_095857/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_59_00/2026_08_25_evolution_ga_Valsartan_smarts/generator_top_molecules_lineage.csv	top-lineage	120	0	100	100
high-only	3	18	Deco_hop	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/high-only/seed_3/task_18_Deco_hop/compare_GuacaMol_20260825_095857/runs/spectralmol/seed_3/case_GuacaMol_20260825_095857/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_59_00/2026_08_25_evolution_ga_Deco_hop/generator_top_molecules_lineage.csv	top-lineage	35	0	35	35
high-only	3	19	Scaffold_hop	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/high-only/seed_3/task_19_Scaffold_hop/compare_GuacaMol_20260825_095857/runs/spectralmol/seed_3/case_GuacaMol_20260825_095857/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_59_00/2026_08_25_evolution_ga_Scaffold_hop/generator_top_molecules_lineage.csv	top-lineage	41	0	41	41
high-only	3	1	Troglitazone_rediscovery	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/high-only/seed_3/task_1_Troglitazone_rediscovery/compare_GuacaMol_20260825_095735/runs/spectralmol/seed_3/case_GuacaMol_20260825_095735/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_57_38/2026_08_25_evolution_ga_Troglitazone_rediscovery/generator_top_molecules_lineage.csv	top-lineage	186	0	100	100
high-only	3	2	Thiothixene_rediscovery	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/high-only/seed_3/task_2_Thiothixene_rediscovery/compare_GuacaMol_20260825_095738/runs/spectralmol/seed_3/case_GuacaMol_20260825_095739/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_57_42/2026_08_25_evolution_ga_Thiothixene_rediscovery/generator_top_molecules_lineage.csv	top-lineage	58	0	58	58
high-only	3	3	Aripiprazole_similarity	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/high-only/seed_3/task_3_Aripiprazole_similarity/compare_GuacaMol_20260825_095742/runs/spectralmol/seed_3/case_GuacaMol_20260825_095743/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_57_46/2026_08_25_evolution_ga_Aripiprazole_similarity/generator_top_molecules_lineage.csv	top-lineage	27	0	27	27
high-only	3	4	Albuterol_similarity	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/high-only/seed_3/task_4_Albuterol_similarity/compare_GuacaMol_20260825_095747/runs/spectralmol/seed_3/case_GuacaMol_20260825_095748/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_57_51/2026_08_25_evolution_ga_Albuterol_similarity/generator_top_molecules_lineage.csv	top-lineage	138	0	100	100
high-only	3	5	Mestranol_similarity	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/high-only/seed_3/task_5_Mestranol_similarity/compare_GuacaMol_20260825_095750/runs/spectralmol/seed_3/case_GuacaMol_20260825_095750/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_57_53/2026_08_25_evolution_ga_Mestranol_similarity/generator_top_molecules_lineage.csv	top-lineage	185	0	100	100
high-only	3	6	C11H24	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/high-only/seed_3/task_6_C11H24/compare_GuacaMol_20260825_095750/runs/spectralmol/seed_3/case_GuacaMol_20260825_095751/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_57_54/2026_08_25_evolution_ga_C11H24/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
high-only	3	7	C9H10N2O2PF2Cl	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/high-only/seed_3/task_7_C9H10N2O2PF2Cl/compare_GuacaMol_20260825_095812/runs/spectralmol/seed_3/case_GuacaMol_20260825_095813/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_58_17/2026_08_25_evolution_ga_C9H10N2O2PF2Cl/generator_top_molecules_lineage.csv	top-lineage	193	0	100	100
high-only	3	8	Median_molecules_1	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/high-only/seed_3/task_8_Median_molecules_1/compare_GuacaMol_20260825_095814/runs/spectralmol/seed_3/case_GuacaMol_20260825_095814/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_58_17/2026_08_25_evolution_ga_Median_molecules_1/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
high-only	3	9	Median_molecules_2	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/high-only/seed_3/task_9_Median_molecules_2/compare_GuacaMol_20260825_095826/runs/spectralmol/seed_3/case_GuacaMol_20260825_095827/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_58_29/2026_08_25_evolution_ga_Median_molecules_2/generator_top_molecules_lineage.csv	top-lineage	19	0	19	19
high-only	4	0	Celecoxib_rediscovery	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/high-only/seed_4/task_0_Celecoxib_rediscovery/compare_GuacaMol_20260825_095911/runs/spectralmol/seed_4/case_GuacaMol_20260825_095911/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_59_14/2026_08_25_evolution_ga_Celecoxib_rediscovery/generator_top_molecules_lineage.csv	top-lineage	47	0	47	47
high-only	4	10	Osimertinib_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/high-only/seed_4/task_10_Osimertinib_MPO/compare_GuacaMol_20260825_100008/runs/spectralmol/seed_4/case_GuacaMol_20260825_100008/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_00_11/2026_08_25_evolution_ga_Osimertinib_MPO/generator_top_molecules_lineage.csv	top-lineage	57	0	57	57
high-only	4	11	Fexofenadine_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/high-only/seed_4/task_11_Fexofenadine_MPO/compare_GuacaMol_20260825_100003/runs/spectralmol/seed_4/case_GuacaMol_20260825_100004/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_00_08/2026_08_25_evolution_ga_Fexofenadine_MPO/generator_top_molecules_lineage.csv	top-lineage	38	8	38	38
high-only	4	12	Ranolazine_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/high-only/seed_4/task_12_Ranolazine_MPO/compare_GuacaMol_20260825_100012/runs/spectralmol/seed_4/case_GuacaMol_20260825_100012/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_00_16/2026_08_25_evolution_ga_Ranolazine_MPO/generator_top_molecules_lineage.csv	top-lineage	12	0	12	12
high-only	4	13	Perindopril_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/high-only/seed_4/task_13_Perindopril_MPO/compare_GuacaMol_20260825_100020/runs/spectralmol/seed_4/case_GuacaMol_20260825_100020/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_00_23/2026_08_25_evolution_ga_Perindopril_MPO/generator_top_molecules_lineage.csv	top-lineage	20	0	20	20
high-only	4	14	Amlodipine_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/high-only/seed_4/task_14_Amlodipine_MPO/compare_GuacaMol_20260825_100023/runs/spectralmol/seed_4/case_GuacaMol_20260825_100023/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_00_26/2026_08_25_evolution_ga_Amlodipine_MPO/generator_top_molecules_lineage.csv	top-lineage	23	2	23	23
high-only	4	15	Sitagliptin_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/high-only/seed_4/task_15_Sitagliptin_MPO/compare_GuacaMol_20260825_100027/runs/spectralmol/seed_4/case_GuacaMol_20260825_100028/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_00_32/2026_08_25_evolution_ga_Sitagliptin_MPO/generator_top_molecules_lineage.csv	top-lineage	108	13	100	100
high-only	4	16	Zaleplon_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/high-only/seed_4/task_16_Zaleplon_MPO/compare_GuacaMol_20260825_100031/runs/spectralmol/seed_4/case_GuacaMol_20260825_100032/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_00_35/2026_08_25_evolution_ga_Zaleplon_MPO/generator_top_molecules_lineage.csv	top-lineage	107	0	100	100
high-only	4	17	Valsartan_smarts	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/high-only/seed_4/task_17_Valsartan_smarts/compare_GuacaMol_20260825_100040/runs/spectralmol/seed_4/case_GuacaMol_20260825_100041/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_00_44/2026_08_25_evolution_ga_Valsartan_smarts/generator_top_molecules_lineage.csv	top-lineage	120	0	100	100
high-only	4	18	Deco_hop	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/high-only/seed_4/task_18_Deco_hop/compare_GuacaMol_20260825_100040/runs/spectralmol/seed_4/case_GuacaMol_20260825_100040/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_00_43/2026_08_25_evolution_ga_Deco_hop/generator_top_molecules_lineage.csv	top-lineage	33	0	33	33
high-only	4	19	Scaffold_hop	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/high-only/seed_4/task_19_Scaffold_hop/compare_GuacaMol_20260825_100040/runs/spectralmol/seed_4/case_GuacaMol_20260825_100040/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_00_43/2026_08_25_evolution_ga_Scaffold_hop/generator_top_molecules_lineage.csv	top-lineage	46	0	46	46
high-only	4	1	Troglitazone_rediscovery	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/high-only/seed_4/task_1_Troglitazone_rediscovery/compare_GuacaMol_20260825_095921/runs/spectralmol/seed_4/case_GuacaMol_20260825_095922/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_59_25/2026_08_25_evolution_ga_Troglitazone_rediscovery/generator_top_molecules_lineage.csv	top-lineage	91	0	91	91
high-only	4	2	Thiothixene_rediscovery	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/high-only/seed_4/task_2_Thiothixene_rediscovery/compare_GuacaMol_20260825_095921/runs/spectralmol/seed_4/case_GuacaMol_20260825_095922/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_59_25/2026_08_25_evolution_ga_Thiothixene_rediscovery/generator_top_molecules_lineage.csv	top-lineage	65	0	65	65
high-only	4	3	Aripiprazole_similarity	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/high-only/seed_4/task_3_Aripiprazole_similarity/compare_GuacaMol_20260825_095934/runs/spectralmol/seed_4/case_GuacaMol_20260825_095935/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_59_38/2026_08_25_evolution_ga_Aripiprazole_similarity/generator_top_molecules_lineage.csv	top-lineage	90	0	90	90
high-only	4	4	Albuterol_similarity	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/high-only/seed_4/task_4_Albuterol_similarity/compare_GuacaMol_20260825_095935/runs/spectralmol/seed_4/case_GuacaMol_20260825_095936/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_59_39/2026_08_25_evolution_ga_Albuterol_similarity/generator_top_molecules_lineage.csv	top-lineage	198	0	100	100
high-only	4	5	Mestranol_similarity	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/high-only/seed_4/task_5_Mestranol_similarity/compare_GuacaMol_20260825_095938/runs/spectralmol/seed_4/case_GuacaMol_20260825_095938/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_59_42/2026_08_25_evolution_ga_Mestranol_similarity/generator_top_molecules_lineage.csv	top-lineage	197	0	100	100
high-only	4	6	C11H24	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/high-only/seed_4/task_6_C11H24/compare_GuacaMol_20260825_095950/runs/spectralmol/seed_4/case_GuacaMol_20260825_095951/benchmark_runs/2026_08_25_evolution_ga_benchmark_09_59_53/2026_08_25_evolution_ga_C11H24/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
high-only	4	7	C9H10N2O2PF2Cl	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/high-only/seed_4/task_7_C9H10N2O2PF2Cl/compare_GuacaMol_20260825_095957/runs/spectralmol/seed_4/case_GuacaMol_20260825_095958/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_00_01/2026_08_25_evolution_ga_C9H10N2O2PF2Cl/generator_top_molecules_lineage.csv	top-lineage	194	0	100	100
high-only	4	8	Median_molecules_1	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/high-only/seed_4/task_8_Median_molecules_1/compare_GuacaMol_20260825_095959/runs/spectralmol/seed_4/case_GuacaMol_20260825_100000/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_00_03/2026_08_25_evolution_ga_Median_molecules_1/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
high-only	4	9	Median_molecules_2	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/high-only/seed_4/task_9_Median_molecules_2/compare_GuacaMol_20260825_095959/runs/spectralmol/seed_4/case_GuacaMol_20260825_095959/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_00_02/2026_08_25_evolution_ga_Median_molecules_2/generator_top_molecules_lineage.csv	top-lineage	19	0	19	19
high-only	5	0	Celecoxib_rediscovery	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/high-only/seed_5/task_0_Celecoxib_rediscovery/compare_GuacaMol_20260825_100046/runs/spectralmol/seed_5/case_GuacaMol_20260825_100046/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_00_49/2026_08_25_evolution_ga_Celecoxib_rediscovery/generator_top_molecules_lineage.csv	top-lineage	30	0	30	30
high-only	5	10	Osimertinib_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/high-only/seed_5/task_10_Osimertinib_MPO/compare_GuacaMol_20260825_100124/runs/spectralmol/seed_5/case_GuacaMol_20260825_100125/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_01_28/2026_08_25_evolution_ga_Osimertinib_MPO/generator_top_molecules_lineage.csv	top-lineage	43	0	43	43
high-only	5	11	Fexofenadine_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/high-only/seed_5/task_11_Fexofenadine_MPO/compare_GuacaMol_20260825_100137/runs/spectralmol/seed_5/case_GuacaMol_20260825_100137/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_01_40/2026_08_25_evolution_ga_Fexofenadine_MPO/generator_top_molecules_lineage.csv	top-lineage	26	6	26	26
high-only	5	12	Ranolazine_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/high-only/seed_5/task_12_Ranolazine_MPO/compare_GuacaMol_20260825_100151/runs/spectralmol/seed_5/case_GuacaMol_20260825_100151/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_01_54/2026_08_25_evolution_ga_Ranolazine_MPO/generator_top_molecules_lineage.csv	top-lineage	6	0	6	6
high-only	5	13	Perindopril_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/high-only/seed_5/task_13_Perindopril_MPO/compare_GuacaMol_20260825_100151/runs/spectralmol/seed_5/case_GuacaMol_20260825_100151/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_01_54/2026_08_25_evolution_ga_Perindopril_MPO/generator_top_molecules_lineage.csv	top-lineage	22	0	22	22
high-only	5	14	Amlodipine_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/high-only/seed_5/task_14_Amlodipine_MPO/compare_GuacaMol_20260825_100155/runs/spectralmol/seed_5/case_GuacaMol_20260825_100156/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_02_00/2026_08_25_evolution_ga_Amlodipine_MPO/generator_top_molecules_lineage.csv	top-lineage	23	3	23	23
high-only	5	15	Sitagliptin_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/high-only/seed_5/task_15_Sitagliptin_MPO/compare_GuacaMol_20260825_100209/runs/spectralmol/seed_5/case_GuacaMol_20260825_100210/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_02_13/2026_08_25_evolution_ga_Sitagliptin_MPO/generator_top_molecules_lineage.csv	top-lineage	104	15	100	100
high-only	5	16	Zaleplon_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/high-only/seed_5/task_16_Zaleplon_MPO/compare_GuacaMol_20260825_100221/runs/spectralmol/seed_5/case_GuacaMol_20260825_100221/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_02_24/2026_08_25_evolution_ga_Zaleplon_MPO/generator_top_molecules_lineage.csv	top-lineage	104	0	100	100
high-only	5	17	Valsartan_smarts	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/high-only/seed_5/task_17_Valsartan_smarts/compare_GuacaMol_20260825_100221/runs/spectralmol/seed_5/case_GuacaMol_20260825_100222/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_02_24/2026_08_25_evolution_ga_Valsartan_smarts/generator_top_molecules_lineage.csv	top-lineage	113	0	100	100
high-only	5	18	Deco_hop	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/high-only/seed_5/task_18_Deco_hop/compare_GuacaMol_20260825_100224/runs/spectralmol/seed_5/case_GuacaMol_20260825_100225/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_02_28/2026_08_25_evolution_ga_Deco_hop/generator_top_molecules_lineage.csv	top-lineage	31	0	31	31
high-only	5	19	Scaffold_hop	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/high-only/seed_5/task_19_Scaffold_hop/compare_GuacaMol_20260825_100224/runs/spectralmol/seed_5/case_GuacaMol_20260825_100224/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_02_27/2026_08_25_evolution_ga_Scaffold_hop/generator_top_molecules_lineage.csv	top-lineage	82	0	82	82
high-only	5	1	Troglitazone_rediscovery	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/high-only/seed_5/task_1_Troglitazone_rediscovery/compare_GuacaMol_20260825_100047/runs/spectralmol/seed_5/case_GuacaMol_20260825_100048/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_00_50/2026_08_25_evolution_ga_Troglitazone_rediscovery/generator_top_molecules_lineage.csv	top-lineage	116	0	100	100
high-only	5	2	Thiothixene_rediscovery	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/high-only/seed_5/task_2_Thiothixene_rediscovery/compare_GuacaMol_20260825_100051/runs/spectralmol/seed_5/case_GuacaMol_20260825_100051/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_00_54/2026_08_25_evolution_ga_Thiothixene_rediscovery/generator_top_molecules_lineage.csv	top-lineage	42	0	42	42
high-only	5	3	Aripiprazole_similarity	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/high-only/seed_5/task_3_Aripiprazole_similarity/compare_GuacaMol_20260825_100053/runs/spectralmol/seed_5/case_GuacaMol_20260825_100054/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_00_56/2026_08_25_evolution_ga_Aripiprazole_similarity/generator_top_molecules_lineage.csv	top-lineage	127	0	100	100
