condition	seed	task_index	task	export_path	source	initial_unique	generated_unique_novel	seed_duplicate_rows	selected_top_n	valid_selected
low-only	3	18	Deco_hop	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_3/task_18_Deco_hop/compare_GuacaMol_20260824_153854/runs/spectralmol/seed_3/case_GuacaMol_20260824_153855/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_38_57/2026_08_24_evolution_ga_Deco_hop/generator_top_molecules.csv	generator-top	256	57	143	57	57
low-only	3	19	Scaffold_hop	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_3/task_19_Scaffold_hop/compare_GuacaMol_20260824_153905/runs/spectralmol/seed_3/case_GuacaMol_20260824_153907/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_39_18/2026_08_24_evolution_ga_Scaffold_hop/generator_top_molecules.csv	generator-top	256	200	0	100	100
low-only	3	1	Troglitazone_rediscovery	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_3/task_1_Troglitazone_rediscovery/compare_GuacaMol_20260824_153732/runs/spectralmol/seed_3/case_GuacaMol_20260824_153734/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_37_46/2026_08_24_evolution_ga_Troglitazone_rediscovery/generator_top_molecules.csv	generator-top	256	200	0	100	100
low-only	3	2	Thiothixene_rediscovery	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_3/task_2_Thiothixene_rediscovery/compare_GuacaMol_20260824_153729/runs/spectralmol/seed_3/case_GuacaMol_20260824_153730/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_37_32/2026_08_24_evolution_ga_Thiothixene_rediscovery/generator_top_molecules.csv	generator-top	256	200	0	100	100
low-only	3	3	Aripiprazole_similarity	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_3/task_3_Aripiprazole_similarity/compare_GuacaMol_20260824_153738/runs/spectralmol/seed_3/case_GuacaMol_20260824_153740/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_37_53/2026_08_24_evolution_ga_Aripiprazole_similarity/generator_top_molecules.csv	generator-top	256	200	0	100	100
low-only	3	4	Albuterol_similarity	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_3/task_4_Albuterol_similarity/compare_GuacaMol_20260824_153737/runs/spectralmol/seed_3/case_GuacaMol_20260824_153739/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_37_49/2026_08_24_evolution_ga_Albuterol_similarity/generator_top_molecules.csv	generator-top	256	198	2	100	100
low-only	3	5	Mestranol_similarity	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_3/task_5_Mestranol_similarity/compare_GuacaMol_20260824_153743/runs/spectralmol/seed_3/case_GuacaMol_20260824_153745/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_37_55/2026_08_24_evolution_ga_Mestranol_similarity/generator_top_molecules.csv	generator-top	256	200	0	100	100
low-only	3	6	C11H24	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_3/task_6_C11H24/compare_GuacaMol_20260824_153741/runs/spectralmol/seed_3/case_GuacaMol_20260824_153742/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_37_44/2026_08_24_evolution_ga_C11H24/generator_top_molecules.csv	generator-top	256	200	0	100	100
low-only	3	7	C9H10N2O2PF2Cl	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_3/task_7_C9H10N2O2PF2Cl/compare_GuacaMol_20260824_153750/runs/spectralmol/seed_3/case_GuacaMol_20260824_153753/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_38_05/2026_08_24_evolution_ga_C9H10N2O2PF2Cl/generator_top_molecules.csv	generator-top	256	200	0	100	100
low-only	3	8	Median_molecules_1	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_3/task_8_Median_molecules_1/compare_GuacaMol_20260824_153752/runs/spectralmol/seed_3/case_GuacaMol_20260824_153754/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_38_06/2026_08_24_evolution_ga_Median_molecules_1/generator_top_molecules.csv	generator-top	256	200	0	100	100
low-only	3	9	Median_molecules_2	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_3/task_9_Median_molecules_2/compare_GuacaMol_20260824_153753/runs/spectralmol/seed_3/case_GuacaMol_20260824_153755/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_38_06/2026_08_24_evolution_ga_Median_molecules_2/generator_top_molecules.csv	generator-top	256	35	165	35	35
low-only	4	0	Celecoxib_rediscovery	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_4/task_0_Celecoxib_rediscovery/compare_GuacaMol_20260824_153903/runs/spectralmol/seed_4/case_GuacaMol_20260824_153904/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_39_06/2026_08_24_evolution_ga_Celecoxib_rediscovery/generator_top_molecules.csv	generator-top	256	200	0	100	100
low-only	4	10	Osimertinib_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_4/task_10_Osimertinib_MPO/compare_GuacaMol_20260824_153949/runs/spectralmol/seed_4/case_GuacaMol_20260824_153951/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_40_02/2026_08_24_evolution_ga_Osimertinib_MPO/generator_top_molecules.csv	generator-top	256	137	63	100	100
low-only	4	11	Fexofenadine_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_4/task_11_Fexofenadine_MPO/compare_GuacaMol_20260824_154022/runs/spectralmol/seed_4/case_GuacaMol_20260824_154024/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_40_36/2026_08_24_evolution_ga_Fexofenadine_MPO/generator_top_molecules.csv	generator-top	256	200	0	100	100
low-only	4	12	Ranolazine_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_4/task_12_Ranolazine_MPO/compare_GuacaMol_20260824_154028/runs/spectralmol/seed_4/case_GuacaMol_20260824_154030/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_40_40/2026_08_24_evolution_ga_Ranolazine_MPO/generator_top_molecules.csv	generator-top	256	199	1	100	100
low-only	4	13	Perindopril_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_4/task_13_Perindopril_MPO/compare_GuacaMol_20260824_154023/runs/spectralmol/seed_4/case_GuacaMol_20260824_154024/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_40_26/2026_08_24_evolution_ga_Perindopril_MPO/generator_top_molecules.csv	generator-top	256	54	146	54	54
low-only	4	14	Amlodipine_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_4/task_14_Amlodipine_MPO/compare_GuacaMol_20260824_154038/runs/spectralmol/seed_4/case_GuacaMol_20260824_154040/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_40_51/2026_08_24_evolution_ga_Amlodipine_MPO/generator_top_molecules.csv	generator-top	256	197	3	100	100
low-only	4	15	Sitagliptin_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_4/task_15_Sitagliptin_MPO/compare_GuacaMol_20260824_154041/runs/spectralmol/seed_4/case_GuacaMol_20260824_154043/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_40_55/2026_08_24_evolution_ga_Sitagliptin_MPO/generator_top_molecules.csv	generator-top	256	196	4	100	100
low-only	4	16	Zaleplon_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_4/task_16_Zaleplon_MPO/compare_GuacaMol_20260824_154040/runs/spectralmol/seed_4/case_GuacaMol_20260824_154041/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_40_43/2026_08_24_evolution_ga_Zaleplon_MPO/generator_top_molecules.csv	generator-top	256	162	38	100	100
low-only	4	17	Valsartan_smarts	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_4/task_17_Valsartan_smarts/compare_GuacaMol_20260824_154050/runs/spectralmol/seed_4/case_GuacaMol_20260824_154052/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_41_04/2026_08_24_evolution_ga_Valsartan_smarts/generator_top_molecules.csv	generator-top	256	155	45	100	100
low-only	4	18	Deco_hop	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_4/task_18_Deco_hop/compare_GuacaMol_20260824_154052/runs/spectralmol/seed_4/case_GuacaMol_20260824_154054/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_41_04/2026_08_24_evolution_ga_Deco_hop/generator_top_molecules.csv	generator-top	256	186	14	100	100
low-only	4	19	Scaffold_hop	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_4/task_19_Scaffold_hop/compare_GuacaMol_20260824_154047/runs/spectralmol/seed_4/case_GuacaMol_20260824_154048/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_40_50/2026_08_24_evolution_ga_Scaffold_hop/generator_top_molecules.csv	generator-top	256	200	0	100	100
low-only	4	1	Troglitazone_rediscovery	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_4/task_1_Troglitazone_rediscovery/compare_GuacaMol_20260824_153918/runs/spectralmol/seed_4/case_GuacaMol_20260824_153920/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_39_32/2026_08_24_evolution_ga_Troglitazone_rediscovery/generator_top_molecules.csv	generator-top	256	200	0	100	100
low-only	4	2	Thiothixene_rediscovery	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_4/task_2_Thiothixene_rediscovery/compare_GuacaMol_20260824_153923/runs/spectralmol/seed_4/case_GuacaMol_20260824_153925/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_39_36/2026_08_24_evolution_ga_Thiothixene_rediscovery/generator_top_molecules.csv	generator-top	256	200	0	100	100
low-only	4	3	Aripiprazole_similarity	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_4/task_3_Aripiprazole_similarity/compare_GuacaMol_20260824_153925/runs/spectralmol/seed_4/case_GuacaMol_20260824_153927/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_39_37/2026_08_24_evolution_ga_Aripiprazole_similarity/generator_top_molecules.csv	generator-top	256	200	0	100	100
low-only	4	4	Albuterol_similarity	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_4/task_4_Albuterol_similarity/compare_GuacaMol_20260824_153927/runs/spectralmol/seed_4/case_GuacaMol_20260824_153929/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_39_40/2026_08_24_evolution_ga_Albuterol_similarity/generator_top_molecules.csv	generator-top	256	200	0	100	100
low-only	4	5	Mestranol_similarity	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_4/task_5_Mestranol_similarity/compare_GuacaMol_20260824_153926/runs/spectralmol/seed_4/case_GuacaMol_20260824_153927/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_39_29/2026_08_24_evolution_ga_Mestranol_similarity/generator_top_molecules.csv	generator-top	256	200	0	100	100
low-only	4	6	C11H24	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_4/task_6_C11H24/compare_GuacaMol_20260824_153938/runs/spectralmol/seed_4/case_GuacaMol_20260824_153940/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_39_53/2026_08_24_evolution_ga_C11H24/generator_top_molecules.csv	generator-top	256	200	0	100	100
low-only	4	7	C9H10N2O2PF2Cl	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_4/task_7_C9H10N2O2PF2Cl/compare_GuacaMol_20260824_153936/runs/spectralmol/seed_4/case_GuacaMol_20260824_153937/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_39_39/2026_08_24_evolution_ga_C9H10N2O2PF2Cl/generator_top_molecules.csv	generator-top	256	197	3	100	100
low-only	4	8	Median_molecules_1	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_4/task_8_Median_molecules_1/compare_GuacaMol_20260824_153938/runs/spectralmol/seed_4/case_GuacaMol_20260824_153938/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_39_41/2026_08_24_evolution_ga_Median_molecules_1/generator_top_molecules.csv	generator-top	256	200	0	100	100
low-only	4	9	Median_molecules_2	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_4/task_9_Median_molecules_2/compare_GuacaMol_20260824_153944/runs/spectralmol/seed_4/case_GuacaMol_20260824_153944/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_39_47/2026_08_24_evolution_ga_Median_molecules_2/generator_top_molecules.csv	generator-top	256	27	173	27	27
low-only	5	0	Celecoxib_rediscovery	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_5/task_0_Celecoxib_rediscovery/compare_GuacaMol_20260824_154048/runs/spectralmol/seed_5/case_GuacaMol_20260824_154049/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_40_54/2026_08_24_evolution_ga_Celecoxib_rediscovery/generator_top_molecules.csv	generator-top	256	200	0	100	100
low-only	5	10	Osimertinib_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_5/task_10_Osimertinib_MPO/compare_GuacaMol_20260824_154150/runs/spectralmol/seed_5/case_GuacaMol_20260824_154153/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_42_09/2026_08_24_evolution_ga_Osimertinib_MPO/generator_top_molecules.csv	generator-top	256	130	70	100	100
low-only	5	11	Fexofenadine_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_5/task_11_Fexofenadine_MPO/compare_GuacaMol_20260824_154156/runs/spectralmol/seed_5/case_GuacaMol_20260824_154159/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_42_11/2026_08_24_evolution_ga_Fexofenadine_MPO/generator_top_molecules.csv	generator-top	256	200	0	100	100
low-only	5	12	Ranolazine_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_5/task_12_Ranolazine_MPO/compare_GuacaMol_20260824_154159/runs/spectralmol/seed_5/case_GuacaMol_20260824_154201/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_42_13/2026_08_24_evolution_ga_Ranolazine_MPO/generator_top_molecules.csv	generator-top	256	200	0	100	100
low-only	5	13	Perindopril_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_5/task_13_Perindopril_MPO/compare_GuacaMol_20260824_154159/runs/spectralmol/seed_5/case_GuacaMol_20260824_154201/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_42_13/2026_08_24_evolution_ga_Perindopril_MPO/generator_top_molecules.csv	generator-top	256	40	160	40	40
low-only	5	14	Amlodipine_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_5/task_14_Amlodipine_MPO/compare_GuacaMol_20260824_154156/runs/spectralmol/seed_5/case_GuacaMol_20260824_154157/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_41_59/2026_08_24_evolution_ga_Amlodipine_MPO/generator_top_molecules.csv	generator-top	256	194	6	100	100
low-only	5	15	Sitagliptin_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_5/task_15_Sitagliptin_MPO/compare_GuacaMol_20260824_154202/runs/spectralmol/seed_5/case_GuacaMol_20260824_154203/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_42_05/2026_08_24_evolution_ga_Sitagliptin_MPO/generator_top_molecules.csv	generator-top	256	199	1	100	100
low-only	5	16	Zaleplon_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_5/task_16_Zaleplon_MPO/compare_GuacaMol_20260824_154205/runs/spectralmol/seed_5/case_GuacaMol_20260824_154206/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_42_08/2026_08_24_evolution_ga_Zaleplon_MPO/generator_top_molecules.csv	generator-top	256	193	7	100	100
low-only	5	17	Valsartan_smarts	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_5/task_17_Valsartan_smarts/compare_GuacaMol_20260824_154220/runs/spectralmol/seed_5/case_GuacaMol_20260824_154222/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_42_33/2026_08_24_evolution_ga_Valsartan_smarts/generator_top_molecules.csv	generator-top	256	158	42	100	100
low-only	5	18	Deco_hop	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_5/task_18_Deco_hop/compare_GuacaMol_20260824_154223/runs/spectralmol/seed_5/case_GuacaMol_20260824_154225/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_42_36/2026_08_24_evolution_ga_Deco_hop/generator_top_molecules.csv	generator-top	256	49	151	49	49
low-only	5	19	Scaffold_hop	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_5/task_19_Scaffold_hop/compare_GuacaMol_20260824_154234/runs/spectralmol/seed_5/case_GuacaMol_20260824_154236/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_42_47/2026_08_24_evolution_ga_Scaffold_hop/generator_top_molecules.csv	generator-top	256	200	0	100	100
low-only	5	1	Troglitazone_rediscovery	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_5/task_1_Troglitazone_rediscovery/compare_GuacaMol_20260824_154055/runs/spectralmol/seed_5/case_GuacaMol_20260824_154057/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_41_09/2026_08_24_evolution_ga_Troglitazone_rediscovery/generator_top_molecules.csv	generator-top	256	200	0	100	100
low-only	5	2	Thiothixene_rediscovery	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_5/task_2_Thiothixene_rediscovery/compare_GuacaMol_20260824_154055/runs/spectralmol/seed_5/case_GuacaMol_20260824_154057/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_41_08/2026_08_24_evolution_ga_Thiothixene_rediscovery/generator_top_molecules.csv	generator-top	256	200	0	100	100
low-only	5	3	Aripiprazole_similarity	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_5/task_3_Aripiprazole_similarity/compare_GuacaMol_20260824_154059/runs/spectralmol/seed_5/case_GuacaMol_20260824_154101/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_41_14/2026_08_24_evolution_ga_Aripiprazole_similarity/generator_top_molecules.csv	generator-top	256	200	0	100	100
low-only	5	4	Albuterol_similarity	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_5/task_4_Albuterol_similarity/compare_GuacaMol_20260824_154100/runs/spectralmol/seed_5/case_GuacaMol_20260824_154101/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_41_03/2026_08_24_evolution_ga_Albuterol_similarity/generator_top_molecules.csv	generator-top	256	200	0	100	100
low-only	5	5	Mestranol_similarity	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_5/task_5_Mestranol_similarity/compare_GuacaMol_20260824_154101/runs/spectralmol/seed_5/case_GuacaMol_20260824_154102/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_41_07/2026_08_24_evolution_ga_Mestranol_similarity/generator_top_molecules.csv	generator-top	256	200	0	100	100
low-only	5	6	C11H24	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_5/task_6_C11H24/compare_GuacaMol_20260824_154115/runs/spectralmol/seed_5/case_GuacaMol_20260824_154117/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_41_30/2026_08_24_evolution_ga_C11H24/generator_top_molecules.csv	generator-top	256	200	0	100	100
