condition	seed	task_index	task	best_score	avg_score	evaluated	scores_csv	compare_root
high-only	0	3	Aripiprazole_similarity	1.0	0.0324360690144145	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_0/task_3_Aripiprazole_similarity/compare_GuacaMol_20260824_152326/runs/spectralmol/seed_0/case_GuacaMol_20260824_152327/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_23_30/2026_08_24_evolution_ga_Aripiprazole_similarity/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_0/task_3_Aripiprazole_similarity/compare_GuacaMol_20260824_152326
high-only	0	4	Albuterol_similarity	0.5714285714285714	0.13490686228734897	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_0/task_4_Albuterol_similarity/compare_GuacaMol_20260824_152332/runs/spectralmol/seed_0/case_GuacaMol_20260824_152333/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_23_35/2026_08_24_evolution_ga_Albuterol_similarity/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_0/task_4_Albuterol_similarity/compare_GuacaMol_20260824_152332
high-only	0	5	Mestranol_similarity	1.0	0.04717562335410537	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_0/task_5_Mestranol_similarity/compare_GuacaMol_20260824_152341/runs/spectralmol/seed_0/case_GuacaMol_20260824_152342/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_23_44/2026_08_24_evolution_ga_Mestranol_similarity/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_0/task_5_Mestranol_similarity/compare_GuacaMol_20260824_152341
high-only	0	6	C11H24	1.0	0.010022650878587166	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_0/task_6_C11H24/compare_GuacaMol_20260824_152343/runs/spectralmol/seed_0/case_GuacaMol_20260824_152344/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_23_46/2026_08_24_evolution_ga_C11H24/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_0/task_6_C11H24/compare_GuacaMol_20260824_152343
high-only	0	7	C9H10N2O2PF2Cl	0.7202729799554398	0.028110451231124926	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_0/task_7_C9H10N2O2PF2Cl/compare_GuacaMol_20260824_152351/runs/spectralmol/seed_0/case_GuacaMol_20260824_152353/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_24_04/2026_08_24_evolution_ga_C9H10N2O2PF2Cl/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_0/task_7_C9H10N2O2PF2Cl/compare_GuacaMol_20260824_152351
high-only	0	8	Median_molecules_1	0.3999999999999999	0.03305844579791487	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_0/task_8_Median_molecules_1/compare_GuacaMol_20260824_152350/runs/spectralmol/seed_0/case_GuacaMol_20260824_152350/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_23_53/2026_08_24_evolution_ga_Median_molecules_1/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_0/task_8_Median_molecules_1/compare_GuacaMol_20260824_152350
high-only	0	9	Median_molecules_2	0.3623715376697393	0.012107082432881864	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_0/task_9_Median_molecules_2/compare_GuacaMol_20260824_152404/runs/spectralmol/seed_0/case_GuacaMol_20260824_152406/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_24_17/2026_08_24_evolution_ga_Median_molecules_2/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_0/task_9_Median_molecules_2/compare_GuacaMol_20260824_152404
high-only	1	0	Celecoxib_rediscovery	1.0	0.024709811821575334	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_1/task_0_Celecoxib_rediscovery/compare_GuacaMol_20260824_152421/runs/spectralmol/seed_1/case_GuacaMol_20260824_152424/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_24_37/2026_08_24_evolution_ga_Celecoxib_rediscovery/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_1/task_0_Celecoxib_rediscovery/compare_GuacaMol_20260824_152421
high-only	1	10	Osimertinib_MPO	0.8058577676402566	0.019664376667007506	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_1/task_10_Osimertinib_MPO/compare_GuacaMol_20260824_152454/runs/spectralmol/seed_1/case_GuacaMol_20260824_152456/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_25_07/2026_08_24_evolution_ga_Osimertinib_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_1/task_10_Osimertinib_MPO/compare_GuacaMol_20260824_152454
high-only	1	11	Fexofenadine_MPO	0.668686006851705	0.006273112095718461	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_1/task_11_Fexofenadine_MPO/compare_GuacaMol_20260824_152620/runs/spectralmol/seed_1/case_GuacaMol_20260824_152623/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_26_34/2026_08_24_evolution_ga_Fexofenadine_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_1/task_11_Fexofenadine_MPO/compare_GuacaMol_20260824_152620
high-only	1	12	Ranolazine_MPO	0.6925677830065992	0.004956442481700877	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_1/task_12_Ranolazine_MPO/compare_GuacaMol_20260824_152620/runs/spectralmol/seed_1/case_GuacaMol_20260824_152622/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_26_33/2026_08_24_evolution_ga_Ranolazine_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_1/task_12_Ranolazine_MPO/compare_GuacaMol_20260824_152620
high-only	1	13	Perindopril_MPO	0.4364357804719847	0.006020781877181426	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_1/task_13_Perindopril_MPO/compare_GuacaMol_20260824_152620/runs/spectralmol/seed_1/case_GuacaMol_20260824_152622/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_26_33/2026_08_24_evolution_ga_Perindopril_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_1/task_13_Perindopril_MPO/compare_GuacaMol_20260824_152620
high-only	1	14	Amlodipine_MPO	0.511766315719159	0.005039182935445134	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_1/task_14_Amlodipine_MPO/compare_GuacaMol_20260824_152621/runs/spectralmol/seed_1/case_GuacaMol_20260824_152623/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_26_36/2026_08_24_evolution_ga_Amlodipine_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_1/task_14_Amlodipine_MPO/compare_GuacaMol_20260824_152621
high-only	1	15	Sitagliptin_MPO	0.143280380167193	0.00046265248652837475	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_1/task_15_Sitagliptin_MPO/compare_GuacaMol_20260824_152616/runs/spectralmol/seed_1/case_GuacaMol_20260824_152616/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_26_19/2026_08_24_evolution_ga_Sitagliptin_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_1/task_15_Sitagliptin_MPO/compare_GuacaMol_20260824_152616
high-only	1	16	Zaleplon_MPO	0.4664987211828483	0.001788554564372933	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_1/task_16_Zaleplon_MPO/compare_GuacaMol_20260824_152616/runs/spectralmol/seed_1/case_GuacaMol_20260824_152616/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_26_19/2026_08_24_evolution_ga_Zaleplon_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_1/task_16_Zaleplon_MPO/compare_GuacaMol_20260824_152616
high-only	1	17	Valsartan_smarts	0.0139593793552943	1.6257700457916167e-05	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_1/task_17_Valsartan_smarts/compare_GuacaMol_20260824_152620/runs/spectralmol/seed_1/case_GuacaMol_20260824_152623/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_26_34/2026_08_24_evolution_ga_Valsartan_smarts/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_1/task_17_Valsartan_smarts/compare_GuacaMol_20260824_152620
high-only	1	18	Deco_hop	0.6031088988150201	0.5011000827519737	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_1/task_18_Deco_hop/compare_GuacaMol_20260824_152620/runs/spectralmol/seed_1/case_GuacaMol_20260824_152623/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_26_34/2026_08_24_evolution_ga_Deco_hop/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_1/task_18_Deco_hop/compare_GuacaMol_20260824_152620
high-only	1	19	Scaffold_hop	0.666667	0.3370288078953791	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_1/task_19_Scaffold_hop/compare_GuacaMol_20260824_152616/runs/spectralmol/seed_1/case_GuacaMol_20260824_152617/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_26_20/2026_08_24_evolution_ga_Scaffold_hop/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_1/task_19_Scaffold_hop/compare_GuacaMol_20260824_152616
high-only	1	1	Troglitazone_rediscovery	1.0	0.02566704589571581	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_1/task_1_Troglitazone_rediscovery/compare_GuacaMol_20260824_152425/runs/spectralmol/seed_1/case_GuacaMol_20260824_152427/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_24_40/2026_08_24_evolution_ga_Troglitazone_rediscovery/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_1/task_1_Troglitazone_rediscovery/compare_GuacaMol_20260824_152425
high-only	1	2	Thiothixene_rediscovery	1.0	0.03166582604178695	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_1/task_2_Thiothixene_rediscovery/compare_GuacaMol_20260824_152423/runs/spectralmol/seed_1/case_GuacaMol_20260824_152424/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_24_27/2026_08_24_evolution_ga_Thiothixene_rediscovery/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_1/task_2_Thiothixene_rediscovery/compare_GuacaMol_20260824_152423
high-only	1	3	Aripiprazole_similarity	1.0	0.037521428263045394	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_1/task_3_Aripiprazole_similarity/compare_GuacaMol_20260824_152431/runs/spectralmol/seed_1/case_GuacaMol_20260824_152434/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_24_47/2026_08_24_evolution_ga_Aripiprazole_similarity/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_1/task_3_Aripiprazole_similarity/compare_GuacaMol_20260824_152431
high-only	1	4	Albuterol_similarity	0.5	0.13558071720727796	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_1/task_4_Albuterol_similarity/compare_GuacaMol_20260824_152435/runs/spectralmol/seed_1/case_GuacaMol_20260824_152437/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_24_50/2026_08_24_evolution_ga_Albuterol_similarity/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_1/task_4_Albuterol_similarity/compare_GuacaMol_20260824_152435
high-only	1	5	Mestranol_similarity	1.0	0.04172773342138805	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_1/task_5_Mestranol_similarity/compare_GuacaMol_20260824_152433/runs/spectralmol/seed_1/case_GuacaMol_20260824_152435/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_24_46/2026_08_24_evolution_ga_Mestranol_similarity/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_1/task_5_Mestranol_similarity/compare_GuacaMol_20260824_152433
high-only	1	6	C11H24	0.8553453273074225	0.015248111859485885	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_1/task_6_C11H24/compare_GuacaMol_20260824_152436/runs/spectralmol/seed_1/case_GuacaMol_20260824_152438/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_24_50/2026_08_24_evolution_ga_C11H24/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_1/task_6_C11H24/compare_GuacaMol_20260824_152436
high-only	1	7	C9H10N2O2PF2Cl	0.5981648531319816	0.035372038910716413	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_1/task_7_C9H10N2O2PF2Cl/compare_GuacaMol_20260824_152436/runs/spectralmol/seed_1/case_GuacaMol_20260824_152438/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_24_50/2026_08_24_evolution_ga_C9H10N2O2PF2Cl/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_1/task_7_C9H10N2O2PF2Cl/compare_GuacaMol_20260824_152436
high-only	1	8	Median_molecules_1	0.3999999999999999	0.037154453427543865	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_1/task_8_Median_molecules_1/compare_GuacaMol_20260824_152443/runs/spectralmol/seed_1/case_GuacaMol_20260824_152445/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_24_57/2026_08_24_evolution_ga_Median_molecules_1/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_1/task_8_Median_molecules_1/compare_GuacaMol_20260824_152443
high-only	1	9	Median_molecules_2	0.3623715376697393	0.012598237517897716	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_1/task_9_Median_molecules_2/compare_GuacaMol_20260824_152444/runs/spectralmol/seed_1/case_GuacaMol_20260824_152444/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_24_48/2026_08_24_evolution_ga_Median_molecules_2/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_1/task_9_Median_molecules_2/compare_GuacaMol_20260824_152444
high-only	2	0	Celecoxib_rediscovery	1.0	0.024513536094276204	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_2/task_0_Celecoxib_rediscovery/compare_GuacaMol_20260824_152625/runs/spectralmol/seed_2/case_GuacaMol_20260824_152629/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_26_49/2026_08_24_evolution_ga_Celecoxib_rediscovery/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_2/task_0_Celecoxib_rediscovery/compare_GuacaMol_20260824_152625
high-only	2	10	Osimertinib_MPO	0.7588646476479823	0.01965807603678457	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_2/task_10_Osimertinib_MPO/compare_GuacaMol_20260824_152658/runs/spectralmol/seed_2/case_GuacaMol_20260824_152700/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_27_11/2026_08_24_evolution_ga_Osimertinib_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_2/task_10_Osimertinib_MPO/compare_GuacaMol_20260824_152658
high-only	2	11	Fexofenadine_MPO	0.7093452434576857	0.006016275520223404	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_2/task_11_Fexofenadine_MPO/compare_GuacaMol_20260824_152702/runs/spectralmol/seed_2/case_GuacaMol_20260824_152703/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_27_05/2026_08_24_evolution_ga_Fexofenadine_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_2/task_11_Fexofenadine_MPO/compare_GuacaMol_20260824_152702
high-only	2	12	Ranolazine_MPO	0.6925677830065992	0.004878380655437746	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_2/task_12_Ranolazine_MPO/compare_GuacaMol_20260824_152705/runs/spectralmol/seed_2/case_GuacaMol_20260824_152705/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_27_08/2026_08_24_evolution_ga_Ranolazine_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_2/task_12_Ranolazine_MPO/compare_GuacaMol_20260824_152705
high-only	2	13	Perindopril_MPO	0.4096159602595202	0.0058808256228745455	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_2/task_13_Perindopril_MPO/compare_GuacaMol_20260824_152705/runs/spectralmol/seed_2/case_GuacaMol_20260824_152705/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_27_08/2026_08_24_evolution_ga_Perindopril_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_2/task_13_Perindopril_MPO/compare_GuacaMol_20260824_152705
high-only	2	14	Amlodipine_MPO	0.8146387933534492	0.004940194205271498	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_2/task_14_Amlodipine_MPO/compare_GuacaMol_20260824_152719/runs/spectralmol/seed_2/case_GuacaMol_20260824_152721/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_27_32/2026_08_24_evolution_ga_Amlodipine_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_2/task_14_Amlodipine_MPO/compare_GuacaMol_20260824_152719
high-only	2	15	Sitagliptin_MPO	0.2586476905467342	0.0004599075332637279	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_2/task_15_Sitagliptin_MPO/compare_GuacaMol_20260824_152714/runs/spectralmol/seed_2/case_GuacaMol_20260824_152714/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_27_17/2026_08_24_evolution_ga_Sitagliptin_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_2/task_15_Sitagliptin_MPO/compare_GuacaMol_20260824_152714
high-only	2	16	Zaleplon_MPO	0.4873916144867115	0.0015558926276637525	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_2/task_16_Zaleplon_MPO/compare_GuacaMol_20260824_152725/runs/spectralmol/seed_2/case_GuacaMol_20260824_152727/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_27_38/2026_08_24_evolution_ga_Zaleplon_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_2/task_16_Zaleplon_MPO/compare_GuacaMol_20260824_152725
high-only	2	17	Valsartan_smarts	0.0275364183180079	1.745429837324133e-05	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_2/task_17_Valsartan_smarts/compare_GuacaMol_20260824_152729/runs/spectralmol/seed_2/case_GuacaMol_20260824_152731/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_27_43/2026_08_24_evolution_ga_Valsartan_smarts/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_2/task_17_Valsartan_smarts/compare_GuacaMol_20260824_152729
high-only	2	18	Deco_hop	0.59375025	0.5008352677852693	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_2/task_18_Deco_hop/compare_GuacaMol_20260824_152736/runs/spectralmol/seed_2/case_GuacaMol_20260824_152739/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_27_52/2026_08_24_evolution_ga_Deco_hop/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_2/task_18_Deco_hop/compare_GuacaMol_20260824_152736
high-only	2	19	Scaffold_hop	0.666667	0.3367211686329544	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_2/task_19_Scaffold_hop/compare_GuacaMol_20260824_152730/runs/spectralmol/seed_2/case_GuacaMol_20260824_152731/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_27_33/2026_08_24_evolution_ga_Scaffold_hop/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/high-only/seed_2/task_19_Scaffold_hop/compare_GuacaMol_20260824_152730
